file,label,source,speaker,generator,language,group
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/230 - The Ultimate Spongebob Sora 2 Compilation_305.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::230 - The Ultimate Spongebob Sora 2 Compilation
audio/human/LJSpeech/LJ026-0032.wav,0,LJSpeech,LJ,,en,LJSpeech::lj026-0032
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/173 - BEST SORA 2 AI MEMES EPISODE 10_137.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::173 - BEST SORA 2 AI MEMES EPISODE 10
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/236 - Sora 2 Lost Episode In 10 Minutes Not Made For Kids_112.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::236 - Sora 2 Lost Episode In 10 Minutes Not Made For Kids
"audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/088 - Sora's AI-Generated SpongeBob Part 2! The Style Change is INSANE, My Childhood is Ruined!_089.wav",1,YouTube-AI,,unknown,unknown,"YouTube-AI::088 - Sora's AI-Generated SpongeBob Part 2! The Style Change is INSANE, My Childhood is Ruined!"
audio/human/CREMA-D/1080_IWL_NEU_XX.wav,0,CREMA-D,1080,,en,CREMA-D::actor::1080
audio/human/CREMA-D/1020_TSI_FEA_XX.wav,0,CREMA-D,1020,,en,CREMA-D::actor::1020
audio/human/CREMA-D/1003_ITH_FEA_XX.wav,0,CREMA-D,1003,,en,CREMA-D::actor::1003
audio/human/silence/silence_001 (copy 98).wav,0,unknown,,,unknown,unknown::human::silence_001 (copy 98)
audio/human/LJSpeech/LJ023-0025.wav,0,LJSpeech,LJ,,en,LJSpeech::lj023-0025
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/080 - Sora Ai S1E2_008.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::080 - Sora Ai S1E2
audio/human/CREMA-D/1069_ITS_FEA_XX.wav,0,CREMA-D,1069,,en,CREMA-D::actor::1069
audio/human/LJSpeech/LJ036-0192.wav,0,LJSpeech,LJ,,en,LJSpeech::lj036-0192
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_005.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::025 - He needs someone to save him 😭
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_203.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/012 - BEST SORA 2 AI MEMES EPISODE 1_024.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::012 - BEST SORA 2 AI MEMES EPISODE 1
audio/human/beastboy/Yapping More About The GTA 6 Leaks And No Physical Disks Anger_091.wav,0,unknown,,,unknown,unknown::human::yapping more about the gta 6 leaks and no physical disks anger_091
audio/human/beastboy/What's Up With These GTA 6 Leaks？_128.wav,0,unknown,,,unknown,unknown::human::what's up with these gta 6 leaks？_128
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/037 - south park special episode： DOOMED DAD (made by ai)_093.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::037 - south park special episode： DOOMED DAD (made by ai)
audio/ai/garystafford/lv_0002_c_part_022.flac,1,GaryStafford,,Luvvoice,en,GaryStafford::ai::Luvvoice::0002_c
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/031 - Top 62 Sora 2 Clips That Will Blow Your Mind_003.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::031 - Top 62 Sora 2 Clips That Will Blow Your Mind
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/173 - BEST SORA 2 AI MEMES EPISODE 10_198.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::173 - BEST SORA 2 AI MEMES EPISODE 10
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/169 - AI Has FINALLY LOST CONTROL 💀 (Sora 2 Moments Gone Way Too Far)_055.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::169 - AI Has FINALLY LOST CONTROL 💀 (Sora 2 Moments Gone Way Too Far)
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/030 - BEST SORA 2 AI MEMES EPISODE 5_088.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::030 - BEST SORA 2 AI MEMES EPISODE 5
audio/human/immy/Pathetic Loser Gooner Girlfriend Begs You To Stay With Her ASMR_032.wav,0,unknown,,,unknown,unknown::human::pathetic loser gooner girlfriend begs you to stay with her asmr_032
audio/human/LJSpeech/LJ042-0084.wav,0,LJSpeech,LJ,,en,LJSpeech::lj042-0084
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/273 - Peppa pig Sora ai full compilation #1_012.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::273 - Peppa pig Sora ai full compilation #1
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/167 - AI Has LOST ALL CONTROL 💀 (Sora 2 Moments You Won’t Believe)_086.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::167 - AI Has LOST ALL CONTROL 💀 (Sora 2 Moments You Won’t Believe)
audio/human/LJSpeech/LJ020-0001.wav,0,LJSpeech,LJ,,en,LJSpeech::lj020-0001
audio/human/LJSpeech/LJ013-0195.wav,0,LJSpeech,LJ,,en,LJSpeech::lj013-0195
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_133.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::025 - He needs someone to save him 😭
audio/ai/garystafford/el_0013_c_part_009.flac,1,GaryStafford,,ElevenLabs,en,GaryStafford::ai::ElevenLabs::0013_c
audio/human/LJSpeech/LJ016-0291.wav,0,LJSpeech,LJ,,en,LJSpeech::lj016-0291
audio/human/LJSpeech/LJ016-0300.wav,0,LJSpeech,LJ,,en,LJSpeech::lj016-0300
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_269.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::040 - BEST SORA 2 AI MEMES EPISODE 6
audio/human/LJSpeech/LJ048-0014.wav,0,LJSpeech,LJ,,en,LJSpeech::lj048-0014
audio/human/LJSpeech/LJ050-0182.wav,0,LJSpeech,LJ,,en,LJSpeech::lj050-0182
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_432.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::040 - BEST SORA 2 AI MEMES EPISODE 6
audio/human/LJSpeech/LJ032-0125.wav,0,LJSpeech,LJ,,en,LJSpeech::lj032-0125
audio/human/CREMA-D/1030_IEO_HAP_LO.wav,0,CREMA-D,1030,,en,CREMA-D::actor::1030
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_242.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::025 - He needs someone to save him 😭
audio/human/CREMA-D/1074_ITH_SAD_XX.wav,0,CREMA-D,1074,,en,CREMA-D::actor::1074
audio/human/CREMA-D/1016_TSI_ANG_XX.wav,0,CREMA-D,1016,,en,CREMA-D::actor::1016
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/038 - What if Squidward's New Neighbor was Gumball？ A Nightmare Worse Than SpongeBob._125.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::038 - What if Squidward's New Neighbor was Gumball？ A Nightmare Worse Than SpongeBob.
audio/human/garystafford/yt_0000_part_013.flac,0,GaryStafford,,,en,GaryStafford::human::yt_0000
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/283 - Peppa pig gets grounded Sora AI videos 235 subscriber special (MOST VIEWED)_091.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::283 - Peppa pig gets grounded Sora AI videos 235 subscriber special (MOST VIEWED)
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/030 - BEST SORA 2 AI MEMES EPISODE 5_165.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::030 - BEST SORA 2 AI MEMES EPISODE 5
audio/human/CREMA-D/1031_IWL_DIS_XX.wav,0,CREMA-D,1031,,en,CREMA-D::actor::1031
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/241 - 🍰 Cinematic Cakes： Movie Studio Edition_025.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::241 - 🍰 Cinematic Cakes： Movie Studio Edition
audio/human/LJSpeech/LJ047-0122.wav,0,LJSpeech,LJ,,en,LJSpeech::lj047-0122
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/236 - Sora 2 Lost Episode In 10 Minutes Not Made For Kids_067.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::236 - Sora 2 Lost Episode In 10 Minutes Not Made For Kids
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_338.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::040 - BEST SORA 2 AI MEMES EPISODE 6
audio/human/LJSpeech/LJ042-0064.wav,0,LJSpeech,LJ,,en,LJSpeech::lj042-0064
audio/human/LJSpeech/LJ028-0492.wav,0,LJSpeech,LJ,,en,LJSpeech::lj028-0492
audio/human/CREMA-D/1043_IEO_DIS_LO.wav,0,CREMA-D,1043,,en,CREMA-D::actor::1043
audio/human/CREMA-D/1017_WSI_NEU_XX.wav,0,CREMA-D,1017,,en,CREMA-D::actor::1017
audio/human/LJSpeech/LJ031-0221.wav,0,LJSpeech,LJ,,en,LJSpeech::lj031-0221
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_198.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)
audio/ai/garystafford/sp_0006_part_003.flac,1,GaryStafford,,Speechify,en,GaryStafford::ai::Speechify::0006
audio/human/CREMA-D/1034_TSI_NEU_XX.wav,0,CREMA-D,1034,,en,CREMA-D::actor::1034
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/192 - Lost Episodes Analog Horror Sora 2 (The Creepiest)_020.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::192 - Lost Episodes Analog Horror Sora 2 (The Creepiest)
audio/human/CREMA-D/1027_IWW_HAP_XX.wav,0,CREMA-D,1027,,en,CREMA-D::actor::1027
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/193 - Sora AI Lost Episode Analog Horror Compilation_048.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::193 - Sora AI Lost Episode Analog Horror Compilation
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_372.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::040 - BEST SORA 2 AI MEMES EPISODE 6
audio/human/LJSpeech/LJ012-0269.wav,0,LJSpeech,LJ,,en,LJSpeech::lj012-0269
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_180.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::040 - BEST SORA 2 AI MEMES EPISODE 6
audio/human/CREMA-D/1030_TAI_FEA_XX.wav,0,CREMA-D,1030,,en,CREMA-D::actor::1030
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/014 - Anime Videos Generated by SORA 2._012.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::014 - Anime Videos Generated by SORA 2.
audio/human/LJSpeech/LJ013-0233.wav,0,LJSpeech,LJ,,en,LJSpeech::lj013-0233
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)_180.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::190 - Sora 2 lost episode compilation (FIXED+BONUS VIDEO)
audio/human/LJSpeech/LJ049-0003.wav,0,LJSpeech,LJ,,en,LJSpeech::lj049-0003
audio/human/LJSpeech/LJ016-0159.wav,0,LJSpeech,LJ,,en,LJSpeech::lj016-0159
audio/human/LJSpeech/LJ044-0220.wav,0,LJSpeech,LJ,,en,LJSpeech::lj044-0220
audio/ai/silence/silence_001 (copy 43).wav,1,unknown,,unknown,unknown,unknown::ai::silence_001 (copy 43)
audio/human/LJSpeech/LJ048-0231.wav,0,LJSpeech,LJ,,en,LJSpeech::lj048-0231
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/080 - Sora Ai S1E2_047.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::080 - Sora Ai S1E2
audio/human/CREMA-D/1040_ITS_HAP_XX.wav,0,CREMA-D,1040,,en,CREMA-D::actor::1040
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/269 - UNHINGED CAILLOU Sora Compilation 2_215.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::269 - UNHINGED CAILLOU Sora Compilation 2
audio/human/LJSpeech/LJ035-0038.wav,0,LJSpeech,LJ,,en,LJSpeech::lj035-0038
audio/human/CREMA-D/1049_WSI_SAD_XX.wav,0,CREMA-D,1049,,en,CREMA-D::actor::1049
audio/human/beastboy/He Actually Resigned_042.wav,0,unknown,,,unknown,unknown::human::he actually resigned_042
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/080 - Sora Ai S1E2_000.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::080 - Sora Ai S1E2
audio/human/CREMA-D/1046_IEO_NEU_XX.wav,0,CREMA-D,1046,,en,CREMA-D::actor::1046
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/236 - Sora 2 Lost Episode In 10 Minutes Not Made For Kids_110.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::236 - Sora 2 Lost Episode In 10 Minutes Not Made For Kids
audio/ai/garystafford/hu_0001_part_002.flac,1,GaryStafford,,Hume AI,en,GaryStafford::ai::Hume AI::0001
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_122.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::040 - BEST SORA 2 AI MEMES EPISODE 6
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_445.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::040 - BEST SORA 2 AI MEMES EPISODE 6
audio/human/LJSpeech/LJ034-0137.wav,0,LJSpeech,LJ,,en,LJSpeech::lj034-0137
audio/human/CREMA-D/1041_IEO_FEA_LO.wav,0,CREMA-D,1041,,en,CREMA-D::actor::1041
audio/human/vishesh/ep1_009.wav,0,unknown,,,unknown,unknown::human::ep1_009
audio/human/LJSpeech/LJ016-0395.wav,0,LJSpeech,LJ,,en,LJSpeech::lj016-0395
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/014 - Anime Videos Generated by SORA 2._013.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::014 - Anime Videos Generated by SORA 2.
audio/human/LJSpeech/LJ014-0310.wav,0,LJSpeech,LJ,,en,LJSpeech::lj014-0310
audio/human/LJSpeech/LJ026-0073.wav,0,LJSpeech,LJ,,en,LJSpeech::lj026-0073
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_173.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::025 - He needs someone to save him 😭
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_083.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::025 - He needs someone to save him 😭
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/285 - Collabs Movie Studios & Streaming Platforms🥣 Made Cereals_022.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::285 - Collabs Movie Studios & Streaming Platforms🥣 Made Cereals
audio/human/garystafford/yt_0011_part_112.flac,0,GaryStafford,,,en,GaryStafford::human::yt_0011
audio/human/LJSpeech/LJ044-0106.wav,0,LJSpeech,LJ,,en,LJSpeech::lj044-0106
audio/human/CREMA-D/1075_ITS_FEA_XX.wav,0,CREMA-D,1075,,en,CREMA-D::actor::1075
audio/human/LJSpeech/LJ036-0137.wav,0,LJSpeech,LJ,,en,LJSpeech::lj036-0137
audio/human/LJSpeech/LJ028-0202.wav,0,LJSpeech,LJ,,en,LJSpeech::lj028-0202
audio/human/LJSpeech/LJ027-0054.wav,0,LJSpeech,LJ,,en,LJSpeech::lj027-0054
audio/human/CREMA-D/1064_IEO_FEA_MD.wav,0,CREMA-D,1064,,en,CREMA-D::actor::1064
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/200 - SML Movie： Junior Wants Chef Pee Pee Fired!_069.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::200 - SML Movie： Junior Wants Chef Pee Pee Fired!
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/285 - Collabs Movie Studios & Streaming Platforms🥣 Made Cereals_018.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::285 - Collabs Movie Studios & Streaming Platforms🥣 Made Cereals
audio/human/CREMA-D/1074_IWL_DIS_XX.wav,0,CREMA-D,1074,,en,CREMA-D::actor::1074
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_285.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::025 - He needs someone to save him 😭
audio/human/LJSpeech/LJ048-0252.wav,0,LJSpeech,LJ,,en,LJSpeech::lj048-0252
audio/human/CREMA-D/1003_MTI_NEU_XX.wav,0,CREMA-D,1003,,en,CREMA-D::actor::1003
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/005 - Behind the Scenes of Movie Studio Logos (Funny Moments)_030.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::005 - Behind the Scenes of Movie Studio Logos (Funny Moments)
audio/human/LJSpeech/LJ040-0193.wav,0,LJSpeech,LJ,,en,LJSpeech::lj040-0193
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/167 - AI Has LOST ALL CONTROL 💀 (Sora 2 Moments You Won’t Believe)_105.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::167 - AI Has LOST ALL CONTROL 💀 (Sora 2 Moments You Won’t Believe)
audio/human/CREMA-D/1062_IEO_DIS_LO.wav,0,CREMA-D,1062,,en,CREMA-D::actor::1062
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/034 - BEST SORA 2 CLIPS EPISODE 2 Ai Memes #soraai_071.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::034 - BEST SORA 2 CLIPS EPISODE 2 Ai Memes #soraai
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_296.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::040 - BEST SORA 2 AI MEMES EPISODE 6
audio/human/LJSpeech/LJ046-0011.wav,0,LJSpeech,LJ,,en,LJSpeech::lj046-0011
audio/ai/garystafford/sp_0005_c_part_006.flac,1,GaryStafford,,Speechify,en,GaryStafford::ai::Speechify::0005_c
audio/human/CREMA-D/1088_IWL_SAD_XX.wav,0,CREMA-D,1088,,en,CREMA-D::actor::1088
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/204 - Ultimate THX & Movie Studio Intro Compilation_017.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::204 - Ultimate THX & Movie Studio Intro Compilation
audio/human/CREMA-D/1050_IWW_ANG_XX.wav,0,CREMA-D,1050,,en,CREMA-D::actor::1050
audio/human/LJSpeech/LJ048-0212.wav,0,LJSpeech,LJ,,en,LJSpeech::lj048-0212
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_279.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::025 - He needs someone to save him 😭
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/188 - Lost episode by sora 2_035.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::188 - Lost episode by sora 2
audio/human/LJSpeech/LJ036-0193.wav,0,LJSpeech,LJ,,en,LJSpeech::lj036-0193
audio/human/LJSpeech/LJ015-0287.wav,0,LJSpeech,LJ,,en,LJSpeech::lj015-0287
audio/human/LJSpeech/LJ050-0090.wav,0,LJSpeech,LJ,,en,LJSpeech::lj050-0090
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/193 - Sora AI Lost Episode Analog Horror Compilation_057.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::193 - Sora AI Lost Episode Analog Horror Compilation
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/126 - Sora 2 Ai Disney & Pixar Film Trailers Compilation_013.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::126 - Sora 2 Ai Disney & Pixar Film Trailers Compilation
audio/human/CREMA-D/1062_IEO_SAD_HI.wav,0,CREMA-D,1062,,en,CREMA-D::actor::1062
audio/human/CREMA-D/1009_TAI_FEA_XX.wav,0,CREMA-D,1009,,en,CREMA-D::actor::1009
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_376.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::040 - BEST SORA 2 AI MEMES EPISODE 6
audio/human/CREMA-D/1012_DFA_NEU_XX.wav,0,CREMA-D,1012,,en,CREMA-D::actor::1012
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/277 - Original Cereals for Streaming Platforms_025.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::277 - Original Cereals for Streaming Platforms
audio/human/LJSpeech/LJ013-0167.wav,0,LJSpeech,LJ,,en,LJSpeech::lj013-0167
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/208 - Movie Studios in Yarn (Behind the Scenes)_001.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::208 - Movie Studios in Yarn (Behind the Scenes)
audio/human/LJSpeech/LJ015-0012.wav,0,LJSpeech,LJ,,en,LJSpeech::lj015-0012
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/267 - Movie Studios Collab Intros_036.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::267 - Movie Studios Collab Intros
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_565.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::040 - BEST SORA 2 AI MEMES EPISODE 6
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/154 - Movie Studios Present Their New Intros (Funny moments)_012.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::154 - Movie Studios Present Their New Intros (Funny moments)
audio/human/CREMA-D/1059_TIE_HAP_XX.wav,0,CREMA-D,1059,,en,CREMA-D::actor::1059
audio/human/LJSpeech/LJ031-0086.wav,0,LJSpeech,LJ,,en,LJSpeech::lj031-0086
"audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2_116.wav",1,YouTube-AI,,unknown,unknown,"YouTube-AI::081 - Sora 2 - Family Guy, South Park, Rick & Morty, SpongeBob, and more! ｜ AI Cartoon Compilation #2"
audio/human/LJSpeech/LJ018-0164.wav,0,LJSpeech,LJ,,en,LJSpeech::lj018-0164
audio/human/CREMA-D/1003_ITH_NEU_XX.wav,0,CREMA-D,1003,,en,CREMA-D::actor::1003
audio/human/LJSpeech/LJ017-0119.wav,0,LJSpeech,LJ,,en,LJSpeech::lj017-0119
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/090 - Sora 2 S1E3_078.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::090 - Sora 2 S1E3
audio/human/CREMA-D/1044_TSI_NEU_XX.wav,0,CREMA-D,1044,,en,CREMA-D::actor::1044
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/040 - BEST SORA 2 AI MEMES EPISODE 6_600.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::040 - BEST SORA 2 AI MEMES EPISODE 6
audio/human/LJSpeech/LJ042-0111.wav,0,LJSpeech,LJ,,en,LJSpeech::lj042-0111
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/196 - Lost Episodes Analog Horror Sora 2 (Full Movie)_057.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::196 - Lost Episodes Analog Horror Sora 2 (Full Movie)
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/092 - The Crossover You've Never Seen： How Did SpongeBob Get to Quahog？_026.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::092 - The Crossover You've Never Seen： How Did SpongeBob Get to Quahog？
audio/human/rekrap/Day in the Life of A Minecraft YouTuber_030.wav,0,unknown,,,unknown,unknown::human::day in the life of a minecraft youtuber_030
audio/human/LJSpeech/LJ048-0262.wav,0,LJSpeech,LJ,,en,LJSpeech::lj048-0262
audio/human/LJSpeech/LJ019-0173.wav,0,LJSpeech,LJ,,en,LJSpeech::lj019-0173
audio/human/CREMA-D/1053_IEO_SAD_HI.wav,0,CREMA-D,1053,,en,CREMA-D::actor::1053
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/009 - SpongeBob Classic Scene： Everyone Has Ulterior Motives._046.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::009 - SpongeBob Classic Scene： Everyone Has Ulterior Motives.
audio/human/rekrap/Day in the Life of A Minecraft YouTuber_313.wav,0,unknown,,,unknown,unknown::human::day in the life of a minecraft youtuber_313
audio/human/LJSpeech/LJ044-0111.wav,0,LJSpeech,LJ,,en,LJSpeech::lj044-0111
audio/human/LJSpeech/LJ047-0196.wav,0,LJSpeech,LJ,,en,LJSpeech::lj047-0196
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/029 - Movie Studio Intros Come Alive in Theaters_001.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::029 - Movie Studio Intros Come Alive in Theaters
audio/human/LJSpeech/LJ046-0148.wav,0,LJSpeech,LJ,,en,LJSpeech::lj046-0148
audio/human/LJSpeech/LJ030-0197.wav,0,LJSpeech,LJ,,en,LJSpeech::lj030-0197
audio/human/LJSpeech/LJ044-0142.wav,0,LJSpeech,LJ,,en,LJSpeech::lj044-0142
audio/human/beastboy/What's Up With These GTA 6 Leaks？_062.wav,0,unknown,,,unknown,unknown::human::what's up with these gta 6 leaks？_062
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_239.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::025 - He needs someone to save him 😭
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/105 - sora 2 stuff_086.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::105 - sora 2 stuff
audio/ai/youtube_ai/ai_slop_i_glad_i_never_watched/025 - He needs someone to save him 😭_301.wav,1,YouTube-AI,,unknown,unknown,YouTube-AI::025 - He needs someone to save him 😭
